listing_id,listing_timestamp,region,postcode,latitude,longitude,surface_area,number_of_rooms,number_of_bedrooms,build_year,energy_label,property_type,garden,asking_price,sale_price,sale_date,ingestion_timestamp
8f3d3d79-6124-442e-b348-675eb9b3e4a7,2023-11-03,Eindhoven,8873 AB,53.17895023217594,5.4787191851989885,193.0,6,4,1987,A,terraced_house,True,706788.0660437449,733830.7432840855,2023-12-29,2026-07-14 07:23:59.195921
0b66ab3d-dc0e-43f8-8430-e732157d217d,2024-07-12,Groningen,2584 CD,52.665504361724054,4.62389295506639,60.0,2,1,1974,A,semi_detached,True,154632.29992978487,153736.7770856444,2024-09-24,2026-07-14 07:23:59.195954
56af6198-d249-4f4c-9edc-31f94e8ae372,2023-04-29,The Hague,9590 AB,52.7782213737307,4.866881245652657,54.0,2,1,2017,B,detached,False,310371.8000385847,293038.7051995766,2023-08-10,2026-07-14 07:23:59.195987
b9528772-4937-447d-abba-0b817c94643c,2023-03-24,The Hague,9655 AB,52.8259621912291,4.725119611933984,124.0,3,2,1994,B,detached,False,663075.5083149375,616066.6095941316,2023-06-09,2026-07-14 07:23:59.196021
07115aa7-552e-4b3f-afe4-63c1872771a0,2023-10-25,Groningen,4151 AB,52.45413228736848,4.832206563535117,179.0,8,7,1983,B,detached,False,643327.919688983,620285.919517815,2024-02-09,2026-07-14 07:23:59.196055
80c737a3-27c9-471c-813b-55ebd6d505e9,2025-04-11,Utrecht,9393 EF,52.291152538523164,6.1980955472499435,90.0,4,3,1976,A,apartment,False,438207.8565792977,452112.8967835764,2025-05-11,2026-07-14 07:23:59.196089
31c3c18d-0d17-4acf-aa82-51982813f99b,2023-04-07,Maastricht,9839 CD,53.047363410983785,4.9614101678273,164.0,6,5,2013,B,apartment,False,512697.8950378948,516747.0218079373,2023-07-09,2026-07-14 07:23:59.196122
485b4417-e70f-4881-82fb-38a3dc52197a,2024-06-01,Nijmegen,5405 CD,52.876919818323756,4.023589319069126,174.0,7,6,2020,C,detached,False,772107.3385862177,753952.7700016072,2024-09-06,2026-07-14 07:23:59.196161
282f294b-e31b-4d84-a9a8-4fc5dbc5a937,2025-06-02,Rotterdam,5784 AB,52.82208941476395,5.391388789302364,163.0,7,6,1980,D,detached,True,768192.0328503103,802304.1732964211,2025-09-20,2026-07-14 07:23:59.196195
f15ccc0a-7083-4ef6-abff-8db09d955bb0,2024-12-06,The Hague,3581 EF,52.6606785178244,6.089083147633311,141.0,5,4,2002,A+,semi_detached,True,697944.6165690976,678454.7067802345,2025-01-13,2026-07-14 07:23:59.196228
e0eaecd2-a2de-4c99-b3f4-1921ab0b3d59,2025-04-13,Nijmegen,1093 CD,52.08846365558494,4.759146042774672,155.0,6,5,1973,D,apartment,True,515121.02050803776,512677.8221138291,2025-07-17,2026-07-14 07:23:59.196262
9f21de75-fc76-437b-b752-eb0685c31d31,2024-04-06,Groningen,3362 AA,52.58717299538026,5.992428479788663,215.0,8,7,1955,A,apartment,True,757949.5847422946,720543.5016504724,2024-06-18,2026-07-14 07:23:59.196295
b5a3d409-b95b-40db-bd5d-b1af435ff39e,2025-06-10,Amsterdam,4911 AA,52.886160622956304,4.900954650825026,91.0,3,1,1966,D,terraced_house,False,367491.28620390454,372129.3823176257,2025-08-10,2026-07-14 07:23:59.196333
65b8689e-d227-4acc-bcf4-ec38d294daa6,2024-10-29,Nijmegen,4766 AA,52.31490146964039,5.740102403560233,168.0,7,5,2009,A,terraced_house,True,584558.5753042748,594408.8423414731,2024-11-25,2026-07-14 07:23:59.196376
dd1a8ca6-285d-4c90-a0ce-e30ac6359fb8,2024-09-08,Eindhoven,4254 CD,52.24737311291292,5.445151907966731,106.0,4,2,2011,D,bungalow,True,355805.49935779703,339484.4272757411,2024-12-26,2026-07-14 07:23:59.196419
c2107294-15b0-48ef-9f9c-31ff1412366d,2025-02-07,The Hague,4784 CD,53.153994939277226,6.230098790084371,191.0,8,6,1977,B,terraced_house,True,790431.73125869,774224.6439726462,2025-03-13,2026-07-14 07:23:59.196453
3fbc38c6-263f-46ca-85be-2a8ef0bdf4ed,2023-06-07,Amsterdam,2114 CD,53.235511734736846,4.243031594462349,87.0,3,1,2013,E,apartment,False,413210.2748087528,431223.84347113164,2023-06-26,2026-07-14 07:23:59.196487
99a844f9-fc01-46bb-934a-c5772142d004,2024-11-29,Nijmegen,1518 EF,53.474508248614285,5.715118761618871,161.0,6,5,1980,F,detached,True,598931.7926675965,621596.0604562623,2025-02-09,2026-07-14 07:23:59.196520
757204b2-9c7e-4f29-8571-b29037df26f2,2024-10-23,The Hague,7869 CD,53.20067471847768,6.203907999660956,135.0,6,5,2023,A,apartment,False,667165.6150918622,644874.4076417118,2025-02-08,2026-07-14 07:23:59.196555
94db1ec1-7d14-400e-8619-d86899d1816f,2023-05-03,Nijmegen,7126 AB,52.91911323505049,5.670087610233569,117.0,5,4,1972,B,terraced_house,True,384739.06348805287,359963.53793522745,2023-08-25,2026-07-14 07:23:59.196595
a48d897e-ab2a-4f7c-84c3-e7f585b11127,2023-11-22,Rotterdam,7119 EF,53.45297571006584,6.418533284245906,86.0,4,3,1997,E,terraced_house,True,318119.27404127986,333184.5736966119,2024-03-16,2026-07-14 07:23:59.196629
a3e1f38b-7d85-4aae-9582-635eca568550,2023-07-22,Maastricht,2285 AA,52.120029138289915,6.27723237432477,96.0,4,3,2005,A,terraced_house,True,350618.2925985847,334941.6899975261,2023-08-10,2026-07-14 07:23:59.196662
ec84d4a2-fb8b-4ed2-abf7-cfe707184915,2024-08-02,Utrecht,4163 AA,52.364201395367914,5.317555123230939,188.0,7,5,1980,B,bungalow,True,750421.1597479685,766480.6147502983,2024-11-16,2026-07-14 07:23:59.196696
fbd99659-f770-4e47-a1be-40a4c10578dd,2023-12-11,Utrecht,9958 AA,52.365352833708336,5.843915403058243,165.0,7,5,1990,E,apartment,False,808566.5227625145,759717.1924539409,2024-03-25,2026-07-14 07:23:59.196730
c576fab5-df7d-47d1-9459-4ac3ca3d1fe4,2023-11-01,Nijmegen,2191 AA,52.77906417578706,6.268154477122071,182.0,8,6,1984,E,bungalow,True,540665.347471908,522005.354450445,2024-01-20,2026-07-14 07:23:59.196763
698f2355-a28a-4479-90d7-b4ea72923ea4,2024-07-07,Eindhoven,5578 EF,52.093827679415945,5.887380330204947,200.0,8,6,1994,E,terraced_house,True,667089.5519679001,656074.8048231399,2024-10-17,2026-07-14 07:23:59.196797
0e3348c3-b6d2-44dc-a4ab-51bac1b50626,2023-08-12,Maastricht,3701 AB,53.04390040360325,6.113799844695569,157.0,7,5,2003,C,apartment,True,597106.1218946647,572094.5132223753,2023-10-08,2026-07-14 07:23:59.196831
376ff139-6454-4967-9e2f-7415063d540d,2023-11-06,Amsterdam,5727 EF,52.49930012592451,5.63341071650758,124.0,4,3,1961,D,apartment,False,614279.2764319173,601390.9821136084,2023-12-21,2026-07-14 07:23:59.196864
2f7bba10-9235-44a1-8ea0-2f7c9c971fc3,2023-09-03,Rotterdam,4392 CD,52.693413040420424,6.222994213286668,204.0,9,7,1987,C,apartment,False,817754.7716503863,762564.3897366198,2023-11-16,2026-07-14 07:23:59.196898
54ca6e25-e405-40b9-8740-6c3d3ad8f0fb,2023-04-01,Nijmegen,1213 CD,52.87211046443848,5.284296352917634,168.0,5,3,2008,G,terraced_house,True,489841.12524958374,479259.7952130344,2023-07-11,2026-07-14 07:23:59.196932
e8cc496e-6cb9-4c75-91fb-7deb98d8f27d,2025-06-11,Nijmegen,7056 AB,52.19244598438642,4.487860551345787,127.0,5,3,1952,D,terraced_house,True,419376.03061909275,406047.87705074495,2025-09-08,2026-07-14 07:23:59.196965
e8d7aba7-4ded-43c1-b7ae-fda95c8c67ac,2024-05-06,Eindhoven,6465 EF,52.467337207590944,4.558746552685269,145.0,4,3,1961,A,terraced_house,True,575741.0260202916,547242.394560868,2024-06-18,2026-07-14 07:23:59.197006
ba4a2511-2ae9-4102-a700-442a0b04fb57,2024-10-29,Groningen,8584 EF,52.776609680611244,6.118376556047966,107.0,4,3,1953,B,bungalow,False,345118.32411188347,361918.1328796664,2025-01-13,2026-07-14 07:23:59.197041
29b15057-6719-49e7-9c9e-f1f5e90023be,2023-07-05,Groningen,8498 EF,52.697306685786835,6.203471760887084,97.0,2,1,2012,C,detached,False,356579.12677523476,345319.69982040406,2023-10-11,2026-07-14 07:23:59.197081
c08dc0ee-205d-4824-bd74-e3a48c33e9f8,2024-05-12,Rotterdam,5760 CD,53.1969011757683,5.942948707078196,146.0,4,2,1959,G,detached,False,630356.578683225,593028.841083783,2024-07-28,2026-07-14 07:23:59.197117
c4af540f-3a1f-4c19-80bd-f0b21157a4b2,2023-10-07,Rotterdam,6052 CD,53.31617937212943,4.114842492766807,138.0,5,3,1950,E,terraced_house,True,527782.9740276486,489131.9474113286,2024-01-15,2026-07-14 07:23:59.197153
bec83658-b905-4dca-bc56-d52a9165beb8,2023-01-19,Groningen,3158 EF,53.03911225040032,5.485807111968308,194.0,6,4,1968,B,terraced_house,True,561067.683938786,578894.9190379488,2023-05-01,2026-07-14 07:23:59.197188
159ae2eb-e266-4467-92df-cce2d717bf1f,2024-04-23,The Hague,4314 AA,52.68694151524927,4.113951634168862,201.0,7,6,1969,A+,bungalow,True,940598.356999726,935054.0025172285,2024-06-24,2026-07-14 07:23:59.197222
10c8fd23-df6c-4dcf-88db-b9b68b438166,2025-02-13,Rotterdam,1129 AA,53.04157452063033,4.601633688914411,185.0,7,6,1955,D,detached,True,880100.9201022623,837821.5126074506,2025-03-31,2026-07-14 07:23:59.197256
0bc35c74-887b-4869-8d3f-3ce414c5e35a,2024-10-25,Rotterdam,5818 CD,53.13354476413638,4.862379579550165,105.0,4,2,2009,C,terraced_house,False,310611.3693059969,319942.35287637124,2024-12-01,2026-07-14 07:23:59.197290
a3ff5693-ed46-45ac-acf7-cb7aad5f9992,2024-07-16,Amsterdam,7003 AB,53.4250516948062,5.208156205221043,203.0,8,7,1989,E,detached,True,1245906.499850286,1292340.344263251,2024-09-08,2026-07-14 07:23:59.197323
d92780fe-a1f1-46dc-a4d7-22da26de8d2d,2024-11-19,The Hague,6225 AB,52.68321456766261,4.297144973925575,164.0,7,6,2017,D,detached,True,974382.4650423448,951552.3031365104,2025-02-27,2026-07-14 07:23:59.197357
ff987580-35ec-4d6a-a2e7-2ecad17107f6,2023-12-08,Eindhoven,8044 EF,52.01520635371105,5.565255779523026,134.0,4,3,1986,D,apartment,True,528520.4344467007,547313.7465855381,2024-03-05,2026-07-14 07:23:59.197393
